"brukercode","acquisition_date","acquisition_time"
"1a14c57a_8531_4867_853d_5111f9356610","2017-11-27","12:06:48"
"275f2d48_f234_409c_bc92_d57258f1db05","2017-11-27","12:07:32"
"2a91a161_e396_447b_9642_7a1b6f3367a8","2017-11-27","12:07:14"
"363baf7f_59e6_46cf_89d5_639752d31a65","2017-11-27","12:06:02"
"377077a0_a287_4dbb_b3d6_e560877e141b","2017-11-27","12:07:25"
"3ab0b3e6_c6ae_4aa2_a3b0_dcb6ac00d5cb","2017-11-27","12:06:38"
"7a117c11_39d8_4cd9_a03e_12373a537cb7","2017-11-27","12:06:05"
"882d080f_ad2c_4dcd_8817_e779cc7a72fd","2017-11-27","12:07:42"
"9d10e4a4_8e54_45dc_9dbb_a25810705e4c","2017-11-27","12:06:26"
"a89534bf_3640_4419_93bc_498122db130a","2017-11-27","12:06:16"
"b9a775d5_7d14_45a0_aa1c_554b3d7ec6c7","2017-11-27","12:05:55"
"bd9bd14b_b121_4e0a_8753_6aef2e835d75","2017-11-27","12:07:17"
"c0a89159_d617_4599_b9dd_8effdddee4c7","2017-11-27","12:06:23"
"c758e466_3d6a_4e2e_bfae_e522abfd5d69","2017-11-27","12:06:59"
"cd1b154d_33df_4a3d_bbfd_f3cb38502e69","2017-11-27","12:06:09"
"d0b311f3_bb15_4ad3_826b_54e855cd0331","2017-11-27","12:06:44"
"d5a2e3fb_93b1_46d5_8ec5_35766b82bc60","2017-11-27","12:06:34"
"e886d851_ca0c_4f84_8daf_626c1951df38","2017-11-27","12:05:59"
"eba37951_1d31_4e87_bd58_859ad11215ea","2017-11-27","12:07:02"
"f31744ec_a7c8_4c95_a3e7_7b8fcd96a472","2017-11-27","12:06:56"
"f603a671_e135_4c26_af3b_4bc7909ef1ab","2017-11-27","12:07:06"
"fdcc7d48_b3fa_4499_89e3_210bf92b4e1b","2017-11-27","12:07:39"
"b6e09dce_8dcb_4923_a5a5_7043efc676f5","2017-12-26","12:46:40"
"1d9451d1_94fe_4876_80f6_7d0ad7f0c6b0","2017-12-01","10:37:19"
"372e9b22_2a14_461a_a95f_bd736cf18f18","2017-12-01","10:39:42"
"86ed0177_b015_4f24_a605_d2ab7de582e7","2017-12-01","10:39:11"
"b88acc0f_4309_4a5e_a8d5_fc46b77b29a3","2017-12-01","10:38:14"
"40d691d3_7ff3_4c64_a820_1c0228455ba3","2017-12-18","09:53:15"
"e8e5b8df_b60b_4c25_b41c_6565622516c9","2017-12-18","09:53:52"
"24d32b8c_6e8a_4069_b4e4_f85a529abaca","2017-12-15","12:02:57"
"2ec734c3_78ef_467a_973a_184a9496c821","2017-12-15","12:02:44"
"71e9351e_f502_47f5_98f9_89519203ae9f","2017-12-15","12:02:49"
"b65bd444_66c4_4546_a5ed_daf29b3bc501","2017-12-15","12:02:41"
"bc24278c_eebb_477d_bdf7_67032c35796b","2017-12-15","12:03:00"
"1ed38f30_aadd_4554_9622_7a2cbac3f675","2017-12-20","15:56:54"
"7efeb045_4536_4aa1_b567_b4b58e812c54","2017-12-20","15:58:45"
"8f3823aa_a65f_4711_af93_4492d1092279","2017-12-20","15:57:32"
"f6a45545_e3a0_4633_917e_2dfe86056959","2017-12-20","15:59:32"
"1b216941_8efd_4948_8980_16e3875293cf","2017-11-23","11:25:27"
"2fa14faa_672b_4a9b_ba12_e5dfda26ec51","2017-11-23","11:26:06"
"379463df_4cc2_47cb_b0b4_d829e1a92dfc","2017-11-23","11:25:17"
"42112cf8_55b5_4115_834b_e4384c3db325","2017-11-23","11:25:30"
"4c317abd_021a_42d5_a6da_358d8e0512a7","2017-11-23","11:25:20"
"57465181_2625_46c0_aadd_0d0c9d0b187d","2017-11-23","11:26:00"
"6c8abdbd_c4cc_420e_b5cc_dec27d4563f0","2017-11-23","11:25:37"
"74ac67b3_6865_4a3a_b8a3_b458291493d6","2017-11-23","11:25:40"
"74eb109e_fd4f_44e3_acd7_68c304577ea0","2017-11-23","11:26:10"
"832bfb4f_0bf1_489e_bc58_8577c4916992","2017-11-23","11:25:34"
"899929eb_e4cd_4c8c_98f8_ccc12af7a869","2017-11-23","11:26:16"
"965c5287_534c_4c09_b53b_03a4825f920a","2017-11-23","11:25:57"
"a0100f1c_598f_42c3_a4d5_9f72662ffcca","2017-11-23","11:25:10"
"a2368aba_6b52_4543_811e_09c41e61990f","2017-11-23","11:25:48"
"a4a97b8d_7aa0_48bc_96be_b2274b4cc1d8","2017-11-23","11:25:24"
"b02eec2a_84fb_4648_bcc4_b8d285dd3ed2","2017-11-23","11:25:54"
"b28f7072_8b7f_45da_a031_84051a725f7f","2017-11-23","11:26:13"
"fd693019_92f2_4724_a6de_34f763acabcc","2017-11-23","11:25:13"
"032027a9_9e88_4c85_b826_5e25ee93eeef","2017-08-16","08:45:41"
"0dae63f2_3600_44e9_8a81_fab0fd98bdae","2017-08-16","08:43:46"
"10c15baf_d66f_40c5_8406_2558c9396015","2017-08-16","08:44:40"
"13120341_ba56_46dc_a084_66fcc2b6db99","2017-08-16","08:45:46"
"14a5941f_1bad_45f6_8051_dfd1eedbd2f9","2017-08-16","08:46:16"
"1b59a7fd_e0fc_42ec_ba05_4c9dd508f4c3","2017-08-16","08:45:36"
"244482ba_bc8a_4b73_b709_94877f1ef856","2017-08-16","08:43:57"
"26075ddf_aa72_471e_ae02_ebd2ba8dfbe2","2017-08-16","08:45:22"
"261896fc_5b59_4eca_81d7_7424572ca959","2017-08-16","08:45:53"
"28506149_4d24_4ce1_8d6a_ca94d11e7ef8","2017-08-16","08:45:15"
"320895a8_21a9_4349_8ada_fcd5b0860d77","2017-08-16","08:45:57"
"342ff905_6939_4b10_9906_d2671ddf078d","2017-08-16","08:44:26"
"34742c60_6e66_4094_b0fb_c0a8ae4e2501","2017-08-16","08:46:24"
"360eb0aa_2e65_4bce_ae34_c2678d49672d","2017-08-16","08:44:50"
"43e0f3ef_9a66_4695_a0ad_09bc219c1d3b","2017-08-16","08:43:50"
"4b8c24c9_1352_4f68_8bde_c6869fb9e838","2017-08-16","08:44:23"
"536b0ef7_1d34_4924_af9b_e2a655f00e2d","2017-08-16","08:45:33"
"574e615c_6ee3_47ed_9db8_87922013a24c","2017-08-16","08:46:20"
"60623e8b_0ab5_4cbf_906a_fa51fffff90f","2017-08-16","08:46:28"
"67c0c6cc_6b7d_4e9c_8966_3f21df6f4688","2017-08-16","08:44:15"
"6a11bf69_0346_42ff_a50c_389e16a36f00","2017-08-16","08:46:36"
"775e2805_998e_4113_a021_1115b8a30304","2017-08-16","08:44:30"
"7e51fa22_c885_4949_a793_51d2c629d9c2","2017-08-16","08:46:44"
"8866fcf6_0fbb_4277_8e51_962714adfaed","2017-08-16","08:44:33"
"a045814c_5a40_4360_b6c4_48452216496d","2017-08-16","08:45:50"
"a0f3eff2_851e_462d_bd83_3ddf09219c1f","2017-08-16","08:45:29"
"a7a53b16_5ab6_43e5_8b93_96dd7d8abc7e","2017-08-16","08:45:18"
"a96e6685_0a4f_48f4_8365_f23a9d83c02a","2017-08-16","08:44:43"
"b6fe6f5c_4fb7_433c_b089_784833f241f4","2017-08-16","08:44:53"
"bcd50c6f_81ef_4f1f_a2cb_cd92ef10ea09","2017-08-16","08:46:52"
"c073b208_11c7_4f58_95d0_92bc80630d70","2017-08-16","08:43:54"
"c0e09d6d_58ae_4611_870b_cbfa8ff60e80","2017-08-16","08:46:41"
"c26d7a7f_b7f3_4ebc_b052_c008fa465c81","2017-08-16","08:46:47"
"d32fd387_a66f_4b5f_b75e_b1d617f2f6ef","2017-08-16","08:47:00"
"e0fddf35_a138_4e97_ab1c_a6f9ef3dbaba","2017-08-16","08:46:31"
"eaa1408d_0883_48c6_b6fa_a00ba0cc9776","2017-08-16","08:44:47"
"ec17f7f7_a0eb_48d1_a7ac_395bf6c3c641","2017-08-16","08:46:57"
"f625740a_8a34_4230_b5a2_e2e63a696acd","2017-08-16","08:44:20"
"f7dbe534_05e8_437e_9f9e_a627349f3c71","2017-08-16","08:45:25"
"f945608a_f3a2_4cd6_bb2c_13f272c3a47a","2017-08-16","08:44:57"
"07d54f19_d6a0_44e5_a3f4_e08d80ebd749","2017-12-24","11:06:43"
"16f68fad_97ab_4d4d_a39a_7e205cfbf983","2017-12-24","11:04:42"
"6bee570a_6a3e_4715_b0b7_2262c0ae7839","2017-12-24","11:05:31"
"7f33d720_59c2_4594_a891_4c59064606df","2017-12-24","11:06:03"
"150bedeb_2ede_4e12_959f_77660f7339bd","2017-09-01","08:24:04"
"1907c2aa_78f2_439d_a698_96791347a470","2017-09-01","08:25:31"
"250101a0_4931_4813_a0e3_7b341acfdeeb","2017-09-01","08:25:45"
"408cd293_cbb4_4125_adb0_d64bf2c66ed5","2017-09-01","08:25:34"
"4a2a6805_5c13_42c4_8ebd_26c34157ba0f","2017-09-01","08:23:56"
"4bd87d4a_0536_45d2_8bf5_fe90ea916393","2017-09-01","08:24:47"
"4f9e2239_32f1_4b90_9534_f86b22ca9573","2017-09-01","08:26:03"
"571172b8_1b4b_4fc3_af76_083aa5e2ce15","2017-09-01","08:25:06"
"5aca67fc_b0ac_438c_b571_4013bd45a0a6","2017-09-01","08:24:53"
"6462d8cb_fb4c_4ccf_96c4_06a2ff5b7223","2017-09-01","08:25:53"
"64b8cc63_348b_42ca_bb06_ef6015a11a4d","2017-09-01","08:25:26"
"71d318c8_f6e7_4043_8c2a_f9a90ffff8fd","2017-09-01","08:24:35"
"77172cba_7a94_4768_8954_45eee540ad10","2017-09-01","08:24:30"
"ac78ccb7_d6d2_4700_becf_c35cffcbe902","2017-09-01","08:24:57"
"b252726a_433d_461d_915b_ab12a92d2857","2017-09-01","08:24:38"
"b5b0398b_c149_46f3_af41_8acf091426c3","2017-09-01","08:25:56"
"bd77f187_e3cf_4e1f_9f8f_89e1cf01e3a3","2017-09-01","08:24:50"
"c54c9081_0da9_4cf4_8f30_3f38db1d95f9","2017-09-01","08:25:41"
"c845ec23_139c_452a_9214_5aad4e65e020","2017-09-01","08:24:26"
"dfa53d28_2a2b_406a_825a_af7ef1fabe43","2017-09-01","08:25:49"
"e8b99624_492d_4798_8d79_f8cb13c9e41d","2017-09-01","08:26:00"
"e994128e_802e_47c6_a1e2_f89f2c4d407e","2017-09-01","08:25:03"
"eac46781_0b8a_41a3_9cc8_2e8f69ac7a7a","2017-09-01","08:24:01"
"eefdd747_812a_4eba_990a_2613d25c8ad0","2017-09-01","08:24:44"
"f43789b0_ccaa_4830_a013_696c30939be9","2017-09-01","08:24:08"
"f5b4bd84_bd60_4939_9457_9bc474005c79","2017-09-01","08:26:07"
"f7d52ef2_d7c1_4527_969c_b6785597cfcd","2017-09-01","08:25:37"
"f7db281d_fa54_475d_afd4_6836a96bc97e","2017-09-01","08:25:00"
"05c0bb5b_57d5_498d_95a7_0daa74b6ecc1","2017-12-05","12:08:06"
"09600758_f970_41fe_b20e_303a6f07ae39","2017-12-05","12:08:03"
"0f47db19_eabf_4eb4_a037_ecd18b673e84","2017-12-05","12:08:21"
"4c57a460_b290_4011_bb5c_15623ff34953","2017-12-05","12:07:59"
"6a112fee_e518_422d_b9e3_d6680a113567","2017-12-05","12:08:18"
"7c4cbde3_8f1b_4685_8d39_613cffb322ee","2017-12-05","12:08:10"
"a1568b2e_d9da_4562_a470_156498840417","2017-12-05","12:08:13"
"a3bdc59d_3874_43a5_83d6_8d395e3dcdf4","2017-12-05","12:07:56"
"c0f8eb20_b3c8_4e36_9d04_54aab1d3c36a","2017-12-05","12:08:29"
"098cd779_6a72_40bc_b711_32199282bdfa","2017-11-14","11:44:36"
"0f6626ba_7d23_4a83_83d8_52dd4c18f8e7","2017-11-14","11:44:26"
"2130978e_5c2e_47a9_99c1_b35f3556cb5b","2017-11-14","11:44:02"
"29bc78c3_0dd7_40bc_9b0b_3e92cd22c054","2017-11-14","11:43:59"
"2bba65d4_d2f4_4905_9ac2_fecbacdf6232","2017-11-14","11:44:43"
"4d60ab5c_bd08_47ad_b11a_61297e25178d","2017-11-14","11:44:19"
"6670279c_fcac_4eca_b598_f1709e8b46d9","2017-11-14","11:43:48"
"7adadaa4_aace_4c00_9cfb_0ff824fd2404","2017-11-14","11:43:56"
"b313cce7_efb6_4f6f_97fb_aca877b38d38","2017-11-14","11:43:52"
"ce078e76_5ef6_43f4_8303_30ce8d89ac24","2017-11-14","11:44:14"
"ce95b70b_7f8a_4094_8f06_e5f7378f47d4","2017-11-14","11:44:08"
"f9e2605a_e753_45c8_9d13_f9964b654344","2017-11-14","11:44:40"
"fe28e191_6915_40a4_86c2_f9656727f6bc","2017-11-14","11:44:23"
"030c1b27_84f0_4081_bbfb_d2db1b06242d","2017-12-15","11:09:11"
"054a25a1_2116_4e2c_a4ee_5317ff43ca4d","2017-12-15","11:07:55"
"16830028_51fd_4352_9c73_4893841d42e9","2017-12-15","11:07:13"
"254e3371_8f50_4012_9885_4e6fff6a8252","2017-12-15","11:10:18"
"2e24d418_aae3_4d4c_9f92_dfdc82305302","2017-12-15","11:08:45"
"2fa364f2_6a36_4aa9_ac4b_2a18f0ca1cab","2017-12-15","11:07:28"
"3f212269_80d2_4f65_94cd_1d568650a9e3","2017-12-15","11:09:41"
"46707a75_75eb_4913_a7ee_794eb45b0391","2017-12-15","11:09:00"
"5055f477_58c8_4f12_b3bb_dce405197e36","2017-12-15","11:08:06"
"52d69c19_c808_4592_a78b_450c9fc1cd2d","2017-12-15","11:10:07"
"554b3644_4239_420d_87d6_6217c1338c29","2017-12-15","11:08:35"
"57315f98_dbe4_4144_b003_b273fc64dead","2017-12-15","11:08:50"
"57bea4ae_fabf_45d0_9a0d_3ed05ce98240","2017-12-15","11:07:41"
"57dca637_ca2d_41ad_8166_40c8da679555","2017-12-15","11:10:11"
"5b15ba9d_4a8c_4783_99fe_e42fdfeef7cf","2017-12-15","11:09:34"
"5fea1309_6f48_4b63_a166_28dd52556a86","2017-12-15","11:08:03"
"625b016e_2607_4d12_99d4_36332b41fc93","2017-12-15","11:08:30"
"659df0d4_5a04_476c_8c6b_9df5ce3272fc","2017-12-15","11:10:28"
"67285e9f_d659_435d_9ce6_cccf98fcaf72","2017-12-15","11:08:16"
"7213c931_847c_45bc_8649_5f9b384d5f37","2017-12-15","11:09:07"
"74899202_c4cd_4341_81f7_d323677c8c85","2017-12-15","11:09:45"
"77d85ae4_15c9_40a9_9567_fcc17e86b1ac","2017-12-15","11:08:22"
"780feb54_cfd1_41ce_8ec4_da7e2e3fa6bf","2017-12-15","11:09:18"
"80259fac_5b5d_4ec0_944a_cbd40baf7478","2017-12-15","11:08:38"
"806845d7_acc2_4575_8e00_d8c9c73080d3","2017-12-15","11:09:50"
"8075e478_32a3_4cdb_9760_cc21c6ada9e8","2017-12-15","11:07:58"
"8652e5a8_f428_46eb_84c9_f710bae5c586","2017-12-15","11:10:03"
"86b5295f_4dfe_4711_a444_dce33e572e10","2017-12-15","11:07:51"
"8bb9efdd_bbc3_4927_aafd_bfd2c7d95b30","2017-12-15","11:10:00"
"8c171c1f_3556_4a16_856e_c2a0357a1789","2017-12-15","11:10:24"
"910044be_f01a_4535_9b59_74ccabb3b474","2017-12-15","11:07:31"
"989ddd4e_d772_42e7_bc15_61cdd66dbe2f","2017-12-15","11:07:09"
"b1e45f0a_a56b_417f_aba2_a6aacc4f72c6","2017-12-15","11:09:27"
"b85e992e_9589_46c4_89e2_c0adac2d4cbd","2017-12-15","11:09:38"
"bca9ff5d_6d51_4f68_8401_c20073b9c425","2017-12-15","11:07:16"
"c05cfa72_1f45_4f94_9bf1_2094d375f2da","2017-12-15","11:09:23"
"c4e9ba08_83cc_4476_9702_2b2658634ad3","2017-12-15","11:08:54"
"c65f50bd_a43e_4cfc_9c07_47b5577631a8","2017-12-15","11:07:36"
"cfc69b21_9cfd_4c24_b421_11dcf14f9990","2017-12-15","11:10:15"
"d5584518_77d1_4314_b1e6_775b09c3d2c0","2017-12-15","11:10:21"
"d78b113a_8f89_40cb_9734_614bd39614e1","2017-12-15","11:09:30"
"d7d8c9cc_ac69_4880_a0be_aa6832efb783","2017-12-15","11:07:48"
"d944303e_b661_4ba5_8eff_83887417528f","2017-12-15","11:07:20"
"dea4d401_b2f1_4112_a2c9_9f0d3176b18a","2017-12-15","11:09:14"
"e364dea2_4a0b_4456_9d5b_5fe67f045e01","2017-12-15","11:07:45"
"e4ced3a7_8410_441e_937f_912588f69db3","2017-12-15","11:08:27"
"e668ef0f_1836_497b_9860_f44b8214fe65","2017-12-15","11:08:42"
"f3a465dd_b090_4212_bd68_da228c1a8b16","2017-12-15","11:08:19"
"302ec247_6636_49cb_a868_58f3c937d045","2017-11-28","14:31:44"
"767b4da1_486b_445d_b146_767b6d29a4f7","2017-11-28","14:31:53"
"c70b2c61_9231_4e1d_b02d_4203d48b2446","2017-11-28","14:31:56"
"bacefc0e_f0a0_4e7e_af19_5d8ee7c20c46","2017-11-14","12:37:18"
"0dbe1f1c_b023_4a20_a76c_e497bc6d538e","2017-12-30","09:16:57"
"33e23bfe_d748_459b_8729_6ed092989e15","2017-12-30","09:16:49"
"3f5f6686_0481_43c9_8bb4_45e174d171f3","2017-12-30","09:17:26"
"5f7a178e_b25e_4cfb_b4ad_92883909a58a","2017-12-30","09:17:16"
"61f487dd_d596_404e_a307_4debd1723428","2017-12-30","09:18:27"
"6da8e22c_8f51_4287_8b00_f526534b1231","2017-12-30","09:18:14"
"7392c727_f16e_46da_8b8f_3606d7adcbde","2017-12-30","09:17:30"
"9079ecee_c3de_43a4_b468_716f4a4a90e3","2017-12-30","09:17:40"
"9da3fa01_2d36_4419_b248_ed14fdcd204b","2017-12-30","09:18:10"
"ab69172e_6584_455a_a408_ab708e46601d","2017-12-30","09:17:10"
"b07f56de_0069_4b45_b195_9c8e0675aa6a","2017-12-30","09:17:37"
"ba408c71_e842_4b83_8a1c_a565142e09f9","2017-12-30","09:16:53"
"bfbb2bae_dbf0_47b6_bbf1_e8fdfa070476","2017-12-30","09:18:22"
"df65e1e2_5f15_4dab_a153_c376f4bda7dc","2017-12-30","09:18:18"
"f36ade40_36ad_4bad_91ee_1f5452d401dc","2017-12-30","09:17:51"
"174a6776_56bd_4c2b_9efe_2a6f766113f0","2017-11-22","12:10:15"
"1bef74e2_d4b8_4a95_8486_7d948587cbe3","2017-11-22","12:08:54"
"3cd9f835_47bf_4852_bdd1_ab7b1497e565","2017-11-22","12:07:20"
"65194c67_1f97_41c3_9c26_7f2a3bda2981","2017-11-22","12:10:42"
"992b0589_3995_4ccf_b827_f11435ace95b","2017-11-22","12:06:40"
"d3151de0_efb4_434f_bc9d_1cdb14a11100","2017-11-22","12:07:58"
"e3b2ea1c_d417_47b1_be07_c218168cbdd0","2017-11-22","12:11:11"
"e6160456_799d_4a38_b2d2_ca2077e27395","2017-11-22","12:09:39"
"e93f0bbc_e055_45ef_ac1c_0a2e684b87e5","2017-11-22","12:08:22"
"052a0b03_c0c6_44dd_8483_ff84f4acab9e","2017-12-02","10:40:47"
"0d50c93a_7dbf_404f_a6ee_0159d5becb2a","2017-12-02","10:40:12"
"0f46d7d1_5557_4cad_a306_acbd40180510","2017-12-02","10:39:41"
"10ceb9ae_a108_4440_a5cd_83c9c299ffff","2017-12-02","10:40:42"
"152a0a1e_6f1c_4f47_8512_e62db5b31fdd","2017-12-02","10:41:58"
"1580844c_fee9_4620_867e_7bd839445a92","2017-12-02","10:41:19"
"196e45bf_a22c_4256_9fa1_a948b2f976a0","2017-12-02","10:41:02"
"1c36fd7b_1f2b_4b29_81f1_b53e0483e9a0","2017-12-02","10:41:32"
"1c5bda4b_ccf7_4a90_9b02_4cae3ddc68e5","2017-12-02","10:39:52"
"20198876_2b3f_49f4_a951_7e1c0aa492b5","2017-12-02","10:38:42"
"22e0d8f0_dc16_4d90_979d_d4362c9758f7","2017-12-02","10:40:55"
"3cf2b387_f09e_460f_97f2_23df7a32d7b6","2017-12-02","10:41:09"
"43505235_fa33_4ba6_9826_060113f7496a","2017-12-02","10:41:06"
"44d89dc0_263d_442a_8703_f88280797e88","2017-12-02","10:41:50"
"4c8e7944_ad23_4e66_8d32_cd2ce01d0208","2017-12-02","10:39:35"
"524ab86b_0a53_4312_9899_60d121d0461c","2017-12-02","10:39:49"
"561277d3_8ea9_4253_972a_c3a0b50ec073","2017-12-02","10:39:38"
"6dc5b2ff_6f2b_4072_91e7_19af6966d394","2017-12-02","10:40:27"
"753ef0e8_bd45_49ad_bd08_dd729f778e0a","2017-12-02","10:40:17"
"76b78839_6676_4509_9258_abb48c50aaef","2017-12-02","10:40:34"
"84cf6847_6eb2_47ac_a599_ab2e70ae8ca1","2017-12-02","10:41:47"
"8ea3565e_348d_45bc_bf24_e75a2d3b2428","2017-12-02","10:40:58"
"8f5cae6c_9691_4de7_a571_4a769cc8a326","2017-12-02","10:39:56"
"98123c7e_f9f0_4d7b_8348_0a20f5fc36fc","2017-12-02","10:41:24"
"9f49c753_a09a_42cf_bad4_785a87f88521","2017-12-02","10:38:55"
"a778afe3_42e4_4d66_b59b_51319d276883","2017-12-02","10:39:21"
"a8f0c4b7_0e66_499b_9f56_9bd4b8b65d11","2017-12-02","10:40:04"
"ab23ecb4_7d87_4d7d_9e3a_2665cd978e59","2017-12-02","10:41:54"
"b74722f2_792e_43cd_a836_49cb86b5b706","2017-12-02","10:38:49"
"b902ba00_baa6_472d_8dea_c5cbe9e2fecf","2017-12-02","10:41:43"
"bfb50bd8_7da8_4a47_b543_d381f6ec7e45","2017-12-02","10:40:21"
"c7d5a347_be9d_454e_a889_e074ec57691d","2017-12-02","10:39:31"
"cb1e8683_2216_4d70_9257_6980ef5c7f12","2017-12-02","10:39:45"
"d0b375c9_2988_4996_a9e8_858fb4218063","2017-12-02","10:40:31"
"d0bcbc3b_4f02_4f29_be12_7def1b5f8961","2017-12-02","10:40:38"
"d3474ceb_9a62_4f05_b11e_7bebdd6385e2","2017-12-02","10:39:04"
"d6705013_92d3_4ddb_a9ee_b23fb8506125","2017-12-02","10:41:28"
"d865aff0_c86e_4023_aad6_c6edc5257a24","2017-12-02","10:39:16"
"db0fbb57_53b9_43f7_a3d5_a966bc2c71ac","2017-12-02","10:41:35"
"e61f29b2_e90e_474a_bb97_c9c9cdc6d299","2017-12-02","10:41:13"
"e7242871_0115_44f2_9aa4_6e9c9a6a52df","2017-12-02","10:38:52"
"e7ae30f9_c723_4728_b773_0880f78c444e","2017-12-02","10:39:26"
"ef007b27_6a31_437b_8a79_20307cf87280","2017-12-02","10:40:24"
"f4dd0297_6d40_4f08_a864_62b9f6feb626","2017-12-02","10:41:16"
"f986d965_071f_4c13_a8c1_8c3de4012ca6","2017-12-02","10:40:08"
"a6571a13_f155_453f_a061_6535418b99bd","2017-11-29","09:06:39"
"e4430d2e_8cbc_477e_92c4_68ddab82ef13","2017-11-29","09:06:42"
"11dca977_31f0_4269_88ef_8858efa35405","2017-12-07","12:12:59"
"1566d038_d9bb_4fd9_be19_7be088a1cb9d","2017-12-07","12:13:54"
"165cc932_03d0_4041_981f_e56d6abb28f9","2017-12-07","12:13:36"
"16af6c40_3d46_4425_a5bc_49c8dad99bee","2017-12-07","12:14:10"
"2334b925_cb70_4252_a1b4_5b4dee7c1271","2017-12-07","12:13:14"
"275fb45e_4acb_45bf_8d77_87fb7a7203be","2017-12-07","12:13:11"
"41b5a55e_86fa_46f7_96af_f31caef1f4a9","2017-12-07","12:14:32"
"4968be46_a95e_4a70_8bfa_3c275c257eeb","2017-12-07","12:14:14"
"626da650_ca55_454c_9182_f6529b198bad","2017-12-07","12:13:59"
"6414a3b0_a714_42b5_b536_ed356b21a417","2017-12-07","12:13:39"
"732c1d33_c3db_41f3_9d1e_1eea20761cf4","2017-12-07","12:13:07"
"74e6e6e4_1eeb_4cff_a642_934084a2b8f7","2017-12-07","12:13:04"
"77aeb2cf_e620_4c09_bb34_c90ac0f8c274","2017-12-07","12:14:27"
"86dfc573_6cee_41f7_9f79_93e88d9d1f28","2017-12-07","12:14:18"
"87184f3f_e418_4b4e_8136_5d40e3ccebbf","2017-12-07","12:14:03"
"8a5072a9_bff1_4d1e_b6f1_6160274eebcc","2017-12-07","12:14:44"
"a8550349_3238_4c47_98ab_abdfa5482bfe","2017-12-07","12:14:35"
"a8d47bd4_d295_41d5_b3ca_c7be6cb7edbf","2017-12-07","12:14:07"
"adb362fe_d4a0_47ca_bf07_dc46191063f8","2017-12-07","12:13:51"
"b878a4f0_df7a_482b_ac3b_a467bb704f00","2017-12-07","12:13:43"
"cd3dea98_d6fd_4397_b3fd_ab58ad69f7a9","2017-12-07","12:13:22"
"db134c4c_1758_4d15_a203_250a3537fdef","2017-12-07","12:13:18"
"fabff33a_81d7_4eeb_9740_6d9145538725","2017-12-07","12:14:22"
"fb6ad6fd_3b39_439e_ac97_34e50a73cbbd","2017-12-07","12:13:30"
"ff776689_2112_4236_82d1_ca1dde5284d3","2017-12-07","12:13:33"
"0430fe53_62c9_4126_b154_496aa4c9d292","2017-12-19","09:05:32"
"17696801_7241_4694_9ed5_a6bf90756a0c","2017-12-19","09:05:36"
"45ce4cbb_7a31_4b17_9e28_731092340fc1","2017-12-19","09:06:02"
"4f55a483_8dec_4ac7_8843_37a357e5554c","2017-12-19","09:05:46"
"62964a65_c805_4116_9775_c31d7e4bb577","2017-12-19","09:05:53"
"d429b15b_6e87_4275_b9bf_3e8fef0598a9","2017-12-19","09:05:59"
"de1e22eb_060a_406c_be4b_94a586ba4bc4","2017-12-19","09:06:06"
"2117d2eb_cd42_4f6c_9fe0_49318e86b359","2017-11-10","10:39:59"
"2017_11_10T10_39_24","2017-11-10","10:39:29"
"2017_11_10T10_39_24","2017-11-10","10:39:32"
"2017_11_10T10_39_24","2017-11-10","10:39:35"
"2017_11_10T10_39_24","2017-11-10","10:39:37"
"2017_11_10T10_39_24","2017-11-10","10:39:40"
"2017_11_10T10_39_24","2017-11-10","10:39:43"
"2017_11_10T10_39_24","2017-11-10","10:39:46"
"2017_11_10T10_39_24","2017-11-10","10:39:49"
"2017_11_10T10_39_24","2017-11-10","10:39:52"
"cf3b16d2_cebc_412d_8fdf_faca8ea55e3a","2017-11-10","10:40:02"
"27964a9f_c475_4267_bda2_e9f3a0c80716","2017-11-16","12:37:59"
"36ab9285_2a35_4e75_a800_963c3a068b79","2017-11-16","12:37:22"
"51332292_3b43_494e_9e0d_9a4dd213e0f8","2017-11-16","12:37:55"
"57fb6d2e_a77d_41ab_a406_014671778e43","2017-11-16","12:37:16"
"78512696_0b5f_43d3_8191_11b4ae402270","2017-11-16","12:37:38"
"88dc20b1_3e6b_40af_ab56_6dc1e434bdf4","2017-11-16","12:37:42"
"a46daca0_9a76_4494_bdea_64909aa8f45c","2017-11-16","12:37:34"
"d5c3ad73_c211_44f8_909d_a016be36637b","2017-11-16","12:37:45"
"e0bdffad_29ff_4f47_bbd2_1b429346b091","2017-11-16","12:37:31"
"e432fec6_d0c3_403d_917a_dbb3e10be5b2","2017-11-16","12:37:28"
"08dd806a_b4ab_4670_9404_11ebdb9a3c0c","2017-12-27","11:20:27"
"0ac584db_1d61_4934_9a5c_d1c6db1df6c5","2017-12-27","11:21:08"
"1074bfd0_689a_4f39_a2e4_c888f49c0a10","2017-12-27","11:22:06"
"13c530e0_383b_44bd_b056_f076f09bd0db","2017-12-27","11:22:09"
"18d31e55_7fab_4044_a4c5_4b3c8789f1a0","2017-12-27","11:22:37"
"1eb601b6_70ea_48c7_bcdb_a0d71b2e519a","2017-12-27","11:20:24"
"2b7c23a7_caab_494b_98e2_7f484c6d02c6","2017-12-27","11:20:34"
"2e810ee8_7d27_4722_ade5_93126da2db02","2017-12-27","11:22:01"
"2f283e2d_4bba_40f7_b96d_92af414faae0","2017-12-27","11:22:33"
