"brukercode","acquisition_date","acquisition_time"
"b7ec134e_1bb6_41a0_9cbe_7fc27c4c379f","2015-12-25","08:48:09"
"c0e5f9f2_894d_44c8_b637_d9010f618e86","2015-12-25","08:47:43"
"e534cba3_d4e5_412a_bd4c_58205c497be5","2015-12-25","08:50:14"
"130e699a_885c_4bd4_81d6_e64a04fb9d84","2015-12-16","14:28:43"
"1c5501bd_e0ad_4b03_98bd_a0cd200e6086","2015-12-16","14:28:20"
"251c34ae_d812_4440_9c68_7ec82e215616","2015-12-16","14:28:50"
"275640a7_3530_4275_bb1c_dd030f913d12","2015-12-16","14:27:55"
"3bca4236_8dfd_4442_bb1f_58ca28d0614e","2015-12-16","14:28:32"
"4966bf80_637e_4cea_bd56_568db05e51bb","2015-12-16","14:28:03"
"67f12eed_8b8f_4d04_8d28_35b241dc0c64","2015-12-16","14:27:25"
"79df4e82_a6e0_4403_801e_4529bee7dfff","2015-12-16","14:27:59"
"81f4b28e_1a07_4894_b81b_e3ff5ca88ed1","2015-12-16","14:29:04"
"876c2a12_1e32_4295_9374_a5766278b8a7","2015-12-16","14:28:55"
"8e90408d_1768_4bcb_ba99_fc761080aa9f","2015-12-16","14:28:25"
"9c61cc11_1d72_46b4_8a7c_3ca57de2e6c4","2015-12-16","14:28:37"
"44bbd602_741e_4e4c_a36c_5c1a70ba0d83","2015-11-19","10:17:15"
"7e865e04_d694_4082_b944_9b8d2f16f461","2015-11-19","10:16:08"
"ce44f533_a88a_4c58_b270_1bb169a5db26","2015-11-19","10:16:37"
"e7258bf7_895c_4a5f_a85c_8873f6d8c54b","2015-11-19","10:15:30"
"cc8be002_7307_43f0_b1c1_fa64fa032f8b","2015-12-29","10:47:14"
"f74e9d32_cd7b_491b_acd3_a19d2aaaa414","2015-12-29","10:48:33"
"031185e1_74a9_4f00_aea0_70d4add3da21","2015-12-17","09:39:54"
"18581974_6da5_4cf2_a0f8_36d16a317dab","2015-12-17","09:40:43"
"61167ce5_00ca_4c6b_b782_360968c10403","2015-12-17","09:40:11"
"6e318f75_e05f_42e2_9b71_455b4e99578d","2015-12-17","09:40:20"
"76dca935_2f45_4ba0_9a57_020375777687","2015-12-17","09:40:35"
"9de76b4b_6699_4569_b9ea_1176b34313dc","2015-12-17","09:40:07"
"b19a2590_be33_4e04_8a98_987d58fe0826","2015-12-17","09:40:54"
"b8daa663_bd31_4b3d_96c1_8a983bdc87b1","2015-12-17","09:40:15"
"c7529d54_b8f9_4009_86e9_02543a87ce26","2015-12-17","09:40:47"
"efc6d705_d15e_4ec3_ad1c_852e887249b2","2015-12-17","09:40:29"
"f35cda46_ea0e_4a0c_b1cb_b485b28fa7f6","2015-12-17","09:39:43"
"9d54adc1_1553_4015_a36c_50be99af4112","2015-12-01","11:32:56"
"a8f79361_3fff_495f_8ab0_9f3295d95d3a","2015-12-16","10:52:38"
"3b393cf0_6ba5_468a_b87f_037b32ca69b5","2015-12-14","14:40:10"
"c0f22766_e662_46fe_bd05_bcb5b35df2fa","2015-12-14","14:39:28"
"daddd636_1c0e_4039_81b5_807fc4f73f60","2015-11-20","14:10:17"
"e7559a2d_0aa4_4df5_bfdf_bc35a20d8b3c","2015-11-20","14:10:06"
"2245d52e_655f_450a_b917_b3fb910d6380","2015-12-02","11:31:05"
"551b8739_a95e_4579_890c_ff1764e82eba","2015-12-02","11:36:10"
"5bf0e947_c812_40eb_af72_32df68f0b857","2015-12-02","11:32:31"
"603e69be_ee58_4a81_876e_4313e985cbcd","2015-12-02","11:37:59"
"b4f5047b_f46a_44ed_a70b_3a5a3069db5f","2015-12-02","11:34:48"
"e0c19226_2d93_479d_8f2d_bdb72065fdba","2015-12-02","11:34:09"
"8a21dfb5_ccab_4616_8075_99ef15194d8d","2015-12-11","14:29:16"
"b737fd4f_9fe7_4bdc_8dc5_2564ffa130f5","2015-12-11","14:27:29"
"139c4f88_45f2_48fe_8b33_dc878bf3de2b","2015-12-30","10:30:53"
"44d15def_5000_44a2_af30_c26520ae4bd4","2015-12-30","10:30:21"
"e29f3e18_8588_41bb_b5e9_bdbf2e0121ea","2015-12-30","10:29:39"
"fd17167e_7764_4143_be51_6e906652bed2","2015-12-30","10:29:58"
"5f7e5c97_9ed3_408f_9b8a_f538a917d175","2015-12-02","10:41:29"
"75236a83_4729_4073_a376_88682540c397","2015-12-02","10:41:10"
"ad042345_2647_4afd_800d_268742260990","2015-12-02","10:42:13"
"b9fc9232_b295_4a00_9db0_d38af449980d","2015-12-02","10:41:24"
"dc1c951f_7e79_4b67_9886_9ee92b8e40dc","2015-12-02","10:40:58"
"ebc0e6d4_15f9_49dc_b190_7ada58b69688","2015-12-02","10:41:52"
"ebfb79d6_4f42_4a82_9e8e_0c3dbd3f5e75","2015-12-02","10:41:15"
"f04a7729_5b38_48b3_b125_e291559245b7","2015-12-02","10:41:40"
"05572b71_3700_4871_9641_6499d11c022a","2015-11-19","09:06:32"
"05572b71_3700_4871_9641_6499d11c022a","2015-11-19","09:15:21"
"06f66505_ce22_49b7_8c40_2d1728f21aa8","2015-11-19","09:06:12"
"06f66505_ce22_49b7_8c40_2d1728f21aa8","2015-11-19","09:14:27"
"0dff411d_6dc0_49ed_92b4_5687ec5f4da1","2015-11-19","09:06:39"
"0dff411d_6dc0_49ed_92b4_5687ec5f4da1","2015-11-19","09:16:02"
"2664a7d0_f3a6_45cd_bd46_a22af88d83ff","2015-11-19","09:06:28"
"2664a7d0_f3a6_45cd_bd46_a22af88d83ff","2015-11-19","09:15:02"
"3424a513_e188_46c4_bbcd_ceff8f011c58","2015-11-19","09:06:36"
"3424a513_e188_46c4_bbcd_ceff8f011c58","2015-11-19","09:15:40"
"544c42c0_9891_497b_b4f0_777d4e476bda","2015-11-19","09:06:34"
"544c42c0_9891_497b_b4f0_777d4e476bda","2015-11-19","09:15:35"
"83538eef_ce5a_4ce9_acba_f84418147556","2015-11-19","09:06:37"
"83538eef_ce5a_4ce9_acba_f84418147556","2015-11-19","09:15:50"
"8637cd9b_9073_41af_bb8d_f2d46deeb836","2015-11-19","09:06:30"
"8637cd9b_9073_41af_bb8d_f2d46deeb836","2015-11-19","09:15:12"
"a51e93c1_e83b_49e9_b1b9_5b2534f43a41","2015-11-19","09:06:10"
"a51e93c1_e83b_49e9_b1b9_5b2534f43a41","2015-11-19","09:14:20"
"ad3e9791_fbd6_48ae_971e_a30a60887348","2015-11-19","09:06:20"
"ad3e9791_fbd6_48ae_971e_a30a60887348","2015-11-19","09:14:47"
"303aa434_e900_4b3c_be7b_63cf57c96511","2015-12-08","16:27:53"
"40555af2_f593_4614_a01e_4480373e979c","2015-12-08","16:28:37"
"674abbe4_bc35_4891_9b72_9195a8529261","2015-12-08","16:30:06"
"7069bc5a_3cef_4031_94df_ac2c3712b58f","2015-12-08","16:30:26"
"86649842_d79d_4cdb_b5ef_2d196275da7d","2015-12-08","16:27:48"
"886d918a_c236_4238_b748_9b87a68277e1","2015-12-08","16:28:55"
"9ab50904_08f4_4f60_909f_7505333b7ce2","2015-12-08","16:26:54"
"9cf59176_ed6e_4705_993c_4d2b35eac368","2015-12-08","16:27:32"
"a3f03771_6611_48da_b321_42a35f7cf30a","2015-12-08","16:30:19"
"a7e88c02_0052_4015_b622_e574fdeeb92e","2015-12-08","16:27:27"
"c48479de_0807_4912_b15c_087ad2d62af3","2015-12-08","16:28:14"
"c7cedbc8_c7ac_4553_b437_a9fabe7f4766","2015-12-08","16:26:43"
"c8fa8a34_9fd8_43f1_93a9_23edb8ebf141","2015-12-08","16:28:48"
"f03259f0_b99a_4470_b2fe_47bff0793c25","2015-12-08","16:29:07"
"f05fb9f2_38a8_4985_9bc1_8b0175aaad23","2015-12-08","16:27:04"
"f2b814b1_6ce4_4e17_a994_b3c6351763be","2015-12-08","16:28:22"
"18725dcc_c5be_4d9e_b982_c7c83516df99","2015-12-23","09:00:35"
"3ed53cd4_487e_4b46_8292_aa5dd23e7145","2015-12-23","09:00:28"
"703851b3_0786_4216_a085_890fb555e715","2015-12-23","09:00:22"
"9b2d360b_2c2a_4907_ac0e_95823859e7df","2015-12-23","09:00:39"
"0f0499a8_df20_48b9_8366_4710aeefb6a0","2015-12-14","11:17:07"
"210f20ba_3d9f_4cd1_ab21_cd152f8721d0","2015-12-14","11:17:43"
"29472cc1_07a2_4a6d_8da0_60d7b251b894","2015-12-14","11:16:56"
"417d464f_5d14_421e_aac9_8e47582bb2e1","2015-12-14","11:18:01"
"5d63ba75_6180_469d_8953_0b6cc5b1d18b","2015-12-14","11:18:05"
"679a02cc_49dc_42b0_8681_203b30b0dafe","2015-12-14","11:18:56"
"89b027da_0173_49fa_b6f1_b325e1cc0842","2015-12-14","11:18:40"
"8f3a7b85_730a_4727_8761_7076e0945598","2015-12-14","11:17:56"
"912bb87f_4c0d_4f20_a3ca_682e54b5d9de","2015-12-14","11:18:29"
"93d0f749_3551_4ff5_b8e5_19733fe718e8","2015-12-14","11:17:16"
"aa9e2f51_5d4b_48d9_bddd_4325f85be3e9","2015-12-14","11:17:32"
"b36feb83_3bc2_4e71_85c5_6dcd8479b0b8","2015-12-14","11:18:19"
"b5522d62_4f3a_47b5_a134_6a603889cad5","2015-12-14","11:17:48"
"cb53bce4_e3b4_4fad_9e65_49237f8ed279","2015-12-14","11:17:37"
"ce7b1eb2_127c_457e_855f_99deb479e913","2015-12-14","11:18:09"
"e2342017_e18d_4257_9100_148acd6e3308","2015-12-14","11:17:25"
"e4661e10_7a4c_4feb_b8ba_3992f354d1d0","2015-12-14","11:19:03"
"5e6d6a5d_f59e_4847_bc05_8b7e9d9d1926","2015-12-09","12:05:41"
"954ff992_2de0_4316_af2e_bb076abd7f67","2015-12-09","12:05:47"
"c030b0f8_489f_4279_b1b7_5e4d7ae69e42","2015-12-09","12:05:22"
"01983613_521d_49ac_a195_0c77d6720dd0","2015-11-19","08:21:50"
"6dc7d47d_1c09_4064_9daa_60038479ddf5","2015-11-19","08:21:16"
"8670d8a3_af45_4de2_9e86_5de36b586f5d","2015-11-19","08:21:57"
"8c59b187_0748_4b43_a39e_990e839ecd14","2015-11-19","08:22:27"
"c7d80199_552e_48ef_9dbc_428d16cfc678","2015-11-19","08:21:36"
"c87b980a_443f_4515_84cc_4bbe9e54a0cb","2015-11-19","08:21:11"
"ce4009d4_938b_4389_a816_1060843faea9","2015-11-19","08:21:31"
"d94b5db3_04d2_4e98_b993_d26eb0806aff","2015-11-19","08:22:08"
"266d8cc2_2914_4e75_b59d_a3ed225ccbde","2015-12-15","11:00:13"
"54303b02_c2a9_4409_b68e_c040b76c2d9c","2015-12-15","10:55:17"
"d0c7ae1f_a261_41cd_a495_c9487a8c3ea7","2015-12-15","10:57:34"
"2c300443_6071_458e_97dd_30baa0068a5e","2015-11-26","12:23:03"
"2d85d944_fe89_4235_a974_76142287e059","2015-11-26","12:22:51"
"32f3a716_4c48_4bae_a046_9516a0e42f2e","2015-11-26","12:22:29"
"59b894a8_2adf_41b7_9005_55a56845f708","2015-11-26","12:21:36"
"5ea050f1_72cd_44a5_a2f5_af56639ff36f","2015-11-26","12:25:34"
"84d93abc_74b4_4789_8cd9_95cd83e1caf2","2015-11-26","12:22:40"
"8ada9a62_e753_4160_93f2_6c893380f902","2015-11-26","12:25:45"
"9417f797_c1d0_43f9_9c80_d37134b6882b","2015-11-26","12:23:20"
"94a2e777_6d21_497e_8f00_f89c713b5032","2015-11-26","12:25:02"
"a5fd96b9_2ebd_4d92_94e9_302b03ee4806","2015-11-26","12:23:53"
"a6afa793_a2d1_4c62_be2a_b8f3999e1e3c","2015-11-26","12:24:02"
"b631dafc_c8e8_4d71_b106_8869abc50704","2015-11-26","12:21:41"
"be6c2e3b_79d8_46ae_a9ea_ca74c7bf25b5","2015-11-26","12:21:45"
"c085ee1c_fa05_422a_856d_495bdb821962","2015-11-26","12:23:07"
"c835176a_0f25_4f55_92dd_9ed02bfd4f6b","2015-11-26","12:25:06"
"cabcf5b1_d36f_4411_9477_681c30dedc2c","2015-11-26","12:20:37"
"d5d95806_f21d_46e8_abd5_a869445196b2","2015-11-26","12:23:46"
"ebea6593_0b0f_4180_bb59_bb2d80a0d34f","2015-11-26","12:21:27"
"fc5ee4dc_0b8c_4415_ada6_da66383ad119","2015-11-26","12:21:54"
"064c4fa7_0f5d_47e8_b19f_862d31b8e60e","2015-12-24","11:25:32"
"5fc445e1_cf02_4e8c_99a4_1f64427f16e5","2015-12-24","11:25:18"
"bc47f736_51b5_4566_9d5f_8de60ee56c4f","2015-12-24","11:25:55"
"d278e547_7fe4_4800_ac67_cf339e0b1ed4","2015-12-24","11:25:27"
"d4139e36_2285_434f_b6a8_76082552da7f","2015-12-24","11:25:22"
"e3455384_324a_48fe_b569_ec9699c60702","2015-12-24","11:26:03"
"07fef2d2_de42_46c0_8ef6_d8545d0c9ca9","2015-11-29","09:59:54"
"143cf799_6627_464b_b105_329e158eb089","2015-11-29","09:58:59"
"2ab66940_756b_49ba_97da_5ae6143055d6","2015-11-29","10:00:52"
"49606666_0be4_4f17_9708_493cb97699c4","2015-11-29","10:00:40"
"4face3cc_88db_43f8_8ec8_8248b59403f9","2015-11-29","09:59:05"
"58de842e_33e5_4f74_8b71_de4b98faf007","2015-11-29","09:59:32"
"8dbef60d_34ca_4df9_a4fa_9f2832d899e2","2015-11-29","09:58:55"
"a1390a0c_9edc_45a6_b6db_0e16b090195e","2015-11-29","09:59:36"
"aff76939_d46d_4a2c_ac27_496b303b5009","2015-11-29","10:00:04"
"b3dff205_a107_43eb_b380_d87f1c1229f2","2015-11-29","09:59:45"
"c4070fb1_c939_45f1_8623_c9d23d7bd1e6","2015-11-29","09:59:19"
"d4e3d962_daa2_4ed2_ad88_e4ddd8a35bac","2015-11-29","10:00:13"
"e9b85bf5_b71e_460f_a63e_5397174de63d","2015-11-29","09:59:27"
"f5f2ea06_9609_4eb8_bdbd_0ab0fab51955","2015-11-29","09:59:41"
"6d0e14cf_2cfd_4c36_8531_de62f4b088a4","2015-12-18","11:03:43"
"791b6f93_6624_4c35_a578_1f175bf0a43a","2015-12-18","11:03:56"
"867a9189_7a4d_42ed_b663_61e48bb0299e","2015-12-18","11:04:02"
"f37f9df4_2849_4ece_adf7_ab898881ec64","2015-12-18","11:03:34"
"c637d01c_e095_4b95_a841_dbb7e3541846","2015-11-27","09:16:39"
"02dc2e17_8d30_4702_9337_bc26a7b0d123","2015-12-14","13:59:20"
"19d81e2f_831d_4285_af61_a68afb2a6eb4","2015-12-14","14:03:12"
"3b2333fa_dccd_4e1d_8bc4_b5c7c093dd5f","2015-12-14","14:15:19"
"62ab0f5e_f4b6_4617_bfe6_86be572c5b6e","2015-12-14","14:01:06"
"8996f543_1f16_4081_a03c_a67e2b1304cf","2015-12-14","14:06:41"
"9d1689ce_ec02_4190_a3e4_bec7167cf21e","2015-12-14","14:04:39"
"cd66242d_eca4_4949_a399_dd12cde08868","2015-12-14","14:12:26"
"ec90aa29_23f8_4afe_bcf6_ab4243c2e3f3","2015-12-14","14:09:24"
"0b9363b0_5905_40ae_bdcb_9d976f9cbfe6","2015-12-20","09:45:53"
"6cab683a_cc5f_47c6_8b10_18e117ccf932","2015-12-20","09:46:21"
"7d49ca84_8203_4bf6_89ba_80499bb9f45d","2015-12-20","09:45:57"
"8c5b334c_d2b1_433d_bdb8_4e70155f37de","2015-12-20","09:46:13"
"a82843a5_8722_482b_aaee_bc4ce6d5e8ee","2015-12-20","09:45:47"
"bb804679_1a48_480b_b250_4ac07045674b","2015-12-20","09:46:31"
"cfe604cb_466f_471a_beae_dae28e48984d","2015-12-20","09:45:43"
"e26b2c15_7a68_46ec_aaea_02357645e58e","2015-12-20","09:46:08"
"e549134a_4cc8_4366_9f7e_a92cda6d0910","2015-12-20","09:46:27"
"89baeabd_29a3_4a15_9029_8f6f9aafb27a","2015-12-05","11:25:50"
"11d44a8c_fe4c_4041_9cf1_5773e7902a60","2015-12-31","09:21:47"
"27147cac_e17d_4adc_b63d_7b5a9b28bfae","2015-12-31","09:22:22"
"b3e1431c_6fc8_4ec1_a0e8_102ea626807c","2015-12-31","09:20:24"
"b95dec0f_5386_4e28_b06f_80d726d881d8","2015-12-31","09:21:10"
"e4b62326_e611_486c_9e9f_60dca9f7e544","2015-12-31","09:23:16"
"c0e8b7a6_a7b3_4b08_b996_0d2ee9a094d8","2015-12-23","11:27:13"
"7d6292b7_bf58_42fa_8f2a_e6c6688da8d4","2015-12-15","12:27:51"
"507fe598_4792_4d9f_82e3_c97fb0aaa291","2015-12-08","10:34:45"
"7c86c844_9be6_4dc1_8a11_788e2923642d","2015-12-03","12:09:48"
"87fb4e89_71fe_45fd_9e80_adb434344c5f","2015-12-03","12:10:18"
"c2fe479b_f8d6_48a0_b68c_11a93685a4e0","2015-12-03","12:10:02"
"09405df4_bc56_4da5_8042_a3830f4b3825","2015-12-21","09:52:48"
"2a952b90_8123_4cfd_9584_05a84cb2be30","2015-12-21","09:52:12"
"3a7c5362_afab_4002_ace1_32581f59e7a1","2015-12-21","09:53:38"
"5cdb172b_48f2_42b3_b332_51d434f0d8d1","2015-12-21","09:52:30"
"a8a2673b_47bb_41a3_ba51_47a9efc935ec","2015-12-21","09:52:23"
"c4c7212d_2876_4d4c_89b6_2b5fbf28b95c","2015-12-21","09:53:45"
"d08de8f1_f9a5_41e8_89d4_fe7894d872cf","2015-12-21","09:52:19"
"d1c4cf03_f087_4a64_99b4_261da4595fe2","2015-12-21","09:53:53"
"d5a14a15_2d99_4f8d_aedb_9be33827d842","2015-12-21","09:53:41"
"d7e2341f_d435_4688_b6c9_04f089e1b747","2015-12-21","09:52:34"
"ec53a21e_7f4f_451b_bde4_f2b04c5b42a0","2015-12-21","09:53:33"
"f2376cf0_3508_4b70_9639_8f1d8b5ff178","2015-12-21","09:52:38"
"066ed765_3091_478f_a3bc_040ef6933bee","2015-12-15","11:18:39"
"164e2a29_e8a9_4bd4_94b1_83fd0174ad61","2015-12-15","11:17:02"
"2d895423_1f1a_47b8_afcb_345c062b588f","2015-12-15","11:19:06"
"311182c1_379b_454a_b3c4_b92157753f2e","2015-12-15","11:18:47"
"33d6a1b6_3969_4fca_bec7_5769d6460684","2015-12-15","11:16:07"
"3c4712ec_eac6_486e_97c0_9725632c6811","2015-12-15","11:18:07"
"40e5fcd6_3a9a_4051_868b_a9993ba8fc9c","2015-12-15","11:17:19"
"51ce4e36_568c_4cc7_ad8b_4e7d0fd40fe4","2015-12-15","11:18:12"
"53b751d5_2ea3_489b_9b56_cb06c95334cf","2015-12-15","11:19:10"
"69e16f0e_f22f_485b_918f_45732e84dfb1","2015-12-15","11:16:36"
"73be9134_b306_423f_98e9_e38257eb3480","2015-12-15","11:17:38"
"778ae90d_12c7_40f9_9c52_9252bf8baa69","2015-12-15","11:17:52"
"89c3df5d_18ce_42df_ba07_f66e2aec0e7c","2015-12-15","11:17:48"
"a61f814c_656a_4022_bfbd_b29c03d4736c","2015-12-15","11:17:31"
"a645bf96_d79d_4730_b640_a7febec484c4","2015-12-15","11:17:57"
"b3f33da9_fd71_440e_aae6_dfe55dc1d392","2015-12-15","11:18:52"
"b3f9bf73_a16f_4526_97d1_e57500cc1e2c","2015-12-15","11:16:40"
"b795d966_f21b_4ef5_a355_88c7bf810ad5","2015-12-15","11:16:49"
"b86f9880_42f8_43f2_8eac_e70ec921db67","2015-12-15","11:18:25"
"ba8517d0_73ca_4e57_b42d_c94160a65627","2015-12-15","11:18:16"
"c3285a72_ea6e_4aea_8657_980fecc2c2aa","2015-12-15","11:18:59"
"c640f5e3_da26_4d79_8a36_7d1fde654a1c","2015-12-15","11:17:24"
"0df96321_3268_48e7_af54_cce63af296a6","2015-11-27","14:59:30"
"e7fa7191_e291_4fd8_9caf_71913fdc1d2a","2015-11-27","14:59:21"
"ede1dc5e_24f2_4ed3_b479_9f8d6b0d4fca","2015-11-27","14:59:08"
"0431b019_5c26_42ee_aaea_6bdf3413a923","2015-11-23","11:14:42"
"046c97fc_0842_417d_ab1f_9d52cb4f44ec","2015-11-23","11:13:10"
"05fb355c_f367_4e8d_a4d9_b41f07e935e6","2015-11-23","11:14:13"
"0fc9cbbe_6be4_45fe_9743_c9df55d447d1","2015-11-23","11:14:35"
"48adf80a_0c42_4930_ab2f_1c02f59543b5","2015-11-23","11:16:11"
"4bdb551f_d268_4ba2_bddf_d4bdb90c7db2","2015-11-23","11:15:21"
"5c634a2c_a298_44cc_bc49_7e646bf3e331","2015-11-23","11:15:35"
"67b87aa3_6b0d_4ac9_9db2_c3c3f63e4ce5","2015-11-23","11:13:39"
"69ad3d37_ee55_47f9_9893_be6b3c25966c","2015-11-23","11:14:06"
"8673355d_631f_409e_88d9_b63c561a85f8","2015-11-23","11:13:26"
"9c3c72d1_4e92_4f79_bada_6b6b5bbee9a4","2015-11-23","11:12:30"
"cf66854d_d649_42fc_b335_c5b6deb67e35","2015-11-23","11:16:25"
"e0e39678_094a_4124_a45b_51dea2b2d6c6","2015-11-23","11:15:56"
"e99510cf_cfe6_45bf_8e0c_ed952ee38068","2015-11-23","11:13:57"
"ef6834dc_140e_410c_9472_e7d153a11775","2015-11-23","11:12:48"
"f4cda40b_22a9_48ef_9753_07ee66600c6c","2015-11-23","11:14:21"
"0794ffb9_f1b6_4146_877a_4bc397773ece","2015-12-19","09:25:13"
"0a81b2ce_c95c_4527_b520_717c7c22503d","2015-12-19","09:25:20"
"0cf1171c_d78c_4673_85c0_b7cb347876de","2015-12-19","09:27:43"
"14e54172_1e8f_42f7_8fb5_bf3f1a455084","2015-12-19","09:28:41"
"1e2c1e87_9ecf_41be_a4d3_614c5378aba9","2015-12-19","09:26:59"
"1ea4829f_058b_45ed_b005_59f800d9ef08","2015-12-19","09:26:37"
"2828ad9d_608f_4905_88dc_f4a5eb22eecf","2015-12-19","09:27:52"
"32188429_7e67_47ae_a26e_100b1c6e13db","2015-12-19","09:28:18"
"42615046_935c_4e8b_89dd_150c1f923f12","2015-12-19","09:28:08"
"4649f6e9_a64f_4421_9636_feea4c5b9a39","2015-12-19","09:25:34"
"569d539f_5a91_4684_8506_2db880b7c7b3","2015-12-19","09:28:54"
"57dab4e9_8572_4933_b600_ce93187e5a1c","2015-12-19","09:26:14"
"57ecc7a9_1703_418c_a1d1_c8709272fd3d","2015-12-19","09:27:12"
"64322ef4_e011_4d18_aee1_a6822693988b","2015-12-19","09:27:26"
"64969192_39e0_4731_a44b_ecbe147463b7","2015-12-19","09:28:04"
"80b4ca8c_0a3e_4cfd_ad67_d722e97e0963","2015-12-19","09:26:19"
"8a6d60cb_d493_4a13_be3f_7088068ed72b","2015-12-19","09:28:27"
"911abc36_d09d_433c_87b2_991b05e4648f","2015-12-19","09:28:58"
"91472886_25db_480e_8d65_d6dc656ba487","2015-12-19","09:26:07"
"9986d19f_05d7_4d1d_863c_2f2f45035f9d","2015-12-19","09:26:51"
"99e429ea_d170_4689_8e2d_5b88c71e2f2a","2015-12-19","09:28:47"
"9c26e966_ed2a_48d7_8c40_3d73410d39ce","2015-12-19","09:27:30"
"b23bab2f_5d72_4e38_a8bc_376ac74f374e","2015-12-19","09:27:56"
"ba033d64_bf29_45b0_8ffc_a8bcba5775a4","2015-12-19","09:26:32"
"c7a77098_4259_42c4_85c3_330091daddb8","2015-12-19","09:25:24"
"ccda047b_b0f8_45de_99bb_e4af0c8a0001","2015-12-19","09:26:03"
"d5293c3b_5f05_44c0_a24d_0229021a896e","2015-12-19","09:25:49"
"d6018459_3cc0_463a_935d_b66e04a04692","2015-12-19","09:26:27"
"e5d0c96e_9b49_4318_80e1_1532545d4885","2015-12-19","09:27:35"
"eee3038d_0945_47ec_8c52_6c1af5d0f26d","2015-12-19","09:29:04"
"c1b71291_2d16_47dd_9c93_b5aae38fdec8","2015-11-26","15:28:54"
"cb5199ed_6255_4152_9ec3_c85e7651f27b","2015-11-26","15:29:08"
"fc584638_fb04_4552_9ea4_8d19058b3245","2015-11-26","15:28:39"
"15ab3e08_12fd_40fc_83ea_cd8eb4dabbbb","2015-12-02","08:51:52"
"3e0987d7_3ff0_4f40_a491_e2657f3c2710","2015-12-02","08:51:59"
"55e3d679_54bf_4e23_b405_f5790f8ca460","2015-12-02","08:52:30"
"da2376a5_fb84_468c_827c_95f0cb774a0f","2015-12-02","08:51:39"
"dfa70d22_e2da_4b75_b582_565037833adf","2015-12-02","08:52:26"
"e17be8c9_b941_43ae_885b_50fd8f73d5c8","2015-12-02","08:52:10"
"f70be222_eadc_4858_b4d4_6812b2b0e925","2015-12-02","08:52:17"
"f77fbf0c_dacf_49f7_bc83_0e628197cb32","2015-12-02","08:51:46"
"4807a281_f6c1_4140_9f47_36c941ee4e0d","2015-12-24","11:42:25"
"01e8f854_4802_40be_b174_3e19cff1cde6","2015-12-24","11:11:50"
"22defad3_dfc8_4894_82c0_95ad570ccfc3","2015-12-24","11:14:08"
"3689478f_05d3_4369_b50d_9b8aa2845374","2015-12-24","11:14:31"
"3c03a5f3_1f85_405a_b749_004dca346b9d","2015-12-24","11:11:42"
"406b8f7d_8048_4db7_920f_5653e6fa5305","2015-12-24","11:11:59"
"4420a5b6_65ea_416d_bef3_58a077b7524b","2015-12-24","11:14:34"
"4448a1aa_8d58_4ea2_b8f6_7c40a57a879b","2015-12-24","11:13:32"
"48862842_ff0e_4810_9c29_17b252efd1d3","2015-12-24","11:12:03"
"4b9aa31f_0a2d_49db_87b5_d8957454bdae","2015-12-24","11:12:10"
"57ed5951_2a67_494c_b84e_57f05f12cda0","2015-12-24","11:13:53"
"5988b306_4c6a_4a25_8ae8_d9b91a91dc5e","2015-12-24","11:12:28"
"5cb9cd5a_24ae_4518_98f1_9d698099be46","2015-12-24","11:12:49"
"602dcbce_af88_4b9e_8610_f0c39eae0df8","2015-12-24","11:14:02"
"60b0bb9e_6f42_48c7_86cf_ddb04556aa79","2015-12-24","11:13:57"
"61139343_754a_4ebe_8207_59679bf5bf0a","2015-12-24","11:14:12"
"71f8e6b7_7664_472d_bfb9_83c7c9223d31","2015-12-24","11:13:36"
"931f8950_7bee_44d3_be6b_c35bfa7fff50","2015-12-24","11:13:45"
"aaea5c5e_abb3_41ae_bfeb_2ff50f7b35b1","2015-12-24","11:14:22"
"b1bca46a_fb07_4147_b5a0_8ac9a7dd169f","2015-12-24","11:13:40"
"b8fdfe90_f2a1_42e9_a5ba_c834de880fad","2015-12-24","11:13:01"
"bc8d8f3a_88b5_4227_bef3_a865efb080c3","2015-12-24","11:12:16"
"bce411c1_3bbe_412e_a855_1eac736fd598","2015-12-24","11:12:37"
"c9a9b881_a9a1_4ad7_8c49_2211f3c546db","2015-12-24","11:14:26"
"ca8bd218_8da6_4e4f_9b77_acb8c69703a6","2015-12-24","11:12:53"
"df344dd7_2456_436b_af97_918f39372f0f","2015-12-24","11:12:41"
"ed63db8a_1b53_44e6_a75a_aefc1dab01f7","2015-12-24","11:13:27"
"f02413a2_395c_43cb_9ca5_705c4b2eb8cf","2015-12-24","11:13:19"
"fcb36244_b269_4152_a821_e6fb060f0487","2015-12-24","11:13:49"
"09973757_95ba_4321_8787_92804b60ba8e","2015-12-14","14:37:44"
"1f0230e4_011b_421c_bb31_ee0faa5afe6f","2015-12-14","14:37:24"
"420c606a_3a83_4729_9ef3_11aac445074a","2015-12-23","08:15:19"
"5a824add_5ff7_4a38_99f2_b973188e7918","2015-12-23","08:15:32"
"be5c7780_5e55_4f87_842e_00ba5012a553","2015-12-23","08:15:39"
"f7ac6f48_9aa0_4dd2_ad49_149959f5d951","2015-12-23","08:15:49"
"72a3ca41_f20c_4147_a846_72992b32d020","2015-11-20","14:13:40"
"4c40fced_2f46_414e_acab_427e2e2fc7a6","2015-12-14","12:54:29"
"6819e80f_1dd4_4979_a06b_2303369e7e2f","2015-12-14","12:54:15"
